,TimeStamps,SensorValues
4241,54402-11-01 16:30:00,0.0
4242,54402-11-05 03:50:00,0.0
4243,54402-11-08 15:10:00,0.0
4244,54402-11-12 02:30:00,0.0
4245,54402-11-15 13:50:00,0.0
4246,54402-11-19 01:10:00,0.0
4247,54402-11-22 12:30:00,0.0
4248,54402-11-25 23:50:00,0.0
4249,54402-11-29 11:10:00,0.0
4250,54402-12-02 22:30:00,0.0
4251,54402-12-06 09:50:00,0.0
4252,54402-08-29 19:10:00,1.0
4253,54402-09-02 06:30:00,1.0
4254,54402-09-05 17:50:00,1.0
4255,54402-09-09 05:10:00,1.0
4256,54402-09-12 16:30:00,1.0
4257,54402-09-16 03:50:00,1.0
4258,54402-09-19 15:10:00,1.0
4259,54402-09-21 00:30:00,0.0
4260,54402-07-22 14:30:00,1.0
4261,54402-07-26 01:50:00,1.0
4262,54402-07-29 13:10:00,1.0
4263,54402-08-02 00:30:00,1.0
4264,54402-08-05 11:50:00,1.0
4265,54402-08-08 23:10:00,1.0
4266,54402-08-12 10:30:00,1.0
4267,54402-08-15 21:50:00,1.0
4268,54402-08-19 09:10:00,1.0
4269,54402-09-27 23:10:00,0.0
4270,54402-10-01 10:30:00,0.0
4271,54402-10-04 21:50:00,0.0
4272,54402-10-08 09:10:00,0.0
4273,54402-10-11 20:30:00,0.0
4274,54402-10-15 07:50:00,0.0
4275,54402-10-18 19:10:00,0.0
4276,54402-10-22 06:30:00,0.0
4277,54402-08-22 20:30:00,1.0
4278,54402-08-26 07:50:00,1.0
4279,54402-09-24 11:50:00,0.0
4280,54402-10-25 17:50:00,0.0
4281,54402-10-29 05:10:00,0.0
4282,54404-03-29 02:10:00,0.0
4283,54404-04-01 13:30:00,0.0
4284,54404-04-05 00:50:00,0.0
4285,54404-04-08 12:10:00,0.0
4286,54404-04-11 23:30:00,0.0
4287,54404-04-15 10:50:00,0.0
4288,54404-04-18 22:10:00,0.0
4289,54404-04-22 09:30:00,0.0
4290,54404-04-25 20:50:00,0.0
4291,54404-04-29 08:10:00,1.0
4292,54404-05-02 19:30:00,1.0
4293,54404-05-06 06:50:00,1.0
4294,54404-05-09 18:10:00,1.0
4295,54404-05-13 05:30:00,1.0
4296,54404-05-16 16:50:00,1.0
4297,54404-05-20 04:10:00,1.0
4298,54404-05-23 15:30:00,1.0
4299,54404-05-27 02:50:00,1.0
4300,54404-05-30 14:10:00,1.0
4301,54404-06-03 01:30:00,1.0
4302,54404-06-06 12:50:00,1.0
4303,54404-06-10 00:10:00,1.0
4304,54404-01-12 16:50:00,0.0
4305,54404-01-16 04:10:00,0.0
4306,54404-01-19 15:30:00,0.0
4307,54404-01-23 02:50:00,0.0
4308,54404-01-26 14:10:00,0.0
4309,54404-01-30 01:30:00,0.0
4310,54404-02-02 12:50:00,0.0
4311,54404-02-06 00:10:00,0.0
4312,54404-02-09 11:30:00,0.0
4313,54404-02-12 22:50:00,0.0
4314,54404-02-16 10:10:00,0.0
4315,54404-02-19 21:30:00,0.0
4316,54404-02-23 08:50:00,0.0
4317,54404-02-26 20:10:00,0.0
4318,54404-03-01 07:30:00,0.0
4319,54404-03-04 18:50:00,0.0
4320,54404-03-08 06:10:00,0.0
4321,54404-03-11 17:30:00,0.0
4322,54404-03-15 04:50:00,0.0
4323,54404-03-18 16:10:00,0.0
4324,54404-03-22 03:30:00,0.0
4325,54404-03-25 14:50:00,0.0
4326,54404-01-09 05:30:00,0.0
4327,54404-06-13 11:30:00,1.0
4328,54404-06-16 22:50:00,1.0
4329,54404-06-20 10:10:00,1.0
4330,54404-06-23 21:30:00,1.0
4331,54404-06-27 08:50:00,1.0
4332,54404-06-30 20:10:00,1.0
4333,54404-07-07 18:50:00,1.0
4334,54404-07-11 06:10:00,1.0
4335,54404-07-04 07:30:00,1.0
4336,54404-07-14 17:30:00,1.0
4337,54404-07-18 04:50:00,0.0
4338,54404-07-21 16:10:00,0.0
4339,54404-07-25 03:30:00,2.0
4340,54404-07-30 04:36:40,0.0
4341,54404-08-02 15:56:40,0.0
4342,54404-08-06 03:16:40,0.0
4343,54404-08-09 14:36:40,0.0
4344,54404-08-15 04:13:20,0.0
4345,54404-08-18 15:33:20,0.0
4346,54404-08-22 02:53:20,0.0
4347,54404-08-25 14:13:20,0.0
4348,54404-08-29 01:33:20,0.0
4349,54404-09-01 12:53:20,0.0
4350,54404-09-05 00:13:20,0.0
4351,54404-09-08 11:33:20,0.0
4352,54404-09-11 22:53:20,0.0
4353,54404-09-15 10:13:20,0.0
4354,54404-09-18 21:33:20,1.0
4355,54404-09-22 08:53:20,1.0
4356,54404-09-25 23:00:00,0.0
4357,54404-09-29 10:20:00,0.0
4358,54404-10-02 21:40:00,0.0
4359,54404-10-06 09:00:00,0.0
4360,54404-10-09 20:20:00,0.0
4361,54404-10-13 07:40:00,0.0
4362,54404-10-16 19:00:00,0.0
4363,54404-10-20 06:20:00,0.0
4364,54404-10-23 17:40:00,0.0
4365,54404-10-27 05:00:00,0.0
4366,54404-10-30 16:20:00,0.0
4367,54404-11-03 03:40:00,0.0
4368,54404-11-06 15:00:00,0.0
4369,54404-11-06 21:40:00,0.0
4370,54404-11-10 09:00:00,0.0
4371,54404-11-13 20:20:00,0.0
4372,54404-11-17 07:40:00,0.0
4373,54404-11-20 19:00:00,0.0
4374,54404-11-24 06:20:00,0.0
4375,54404-11-27 17:40:00,0.0
4376,54404-12-01 05:00:00,2.0
4377,54404-12-04 16:20:00,2.0
4378,54404-12-08 03:40:00,2.0
4379,54404-12-11 15:00:00,2.0
4380,54404-12-15 02:20:00,2.0
4381,54404-12-18 13:40:00,2.0
4382,54404-12-22 01:00:00,2.0
4383,54404-12-25 12:20:00,2.0
4384,54404-12-28 23:40:00,2.0
4385,54405-01-01 11:00:00,1.0
4386,54405-01-04 22:20:00,1.0
4387,54405-01-08 09:40:00,1.0
4388,54405-01-11 21:00:00,1.0
4389,54405-01-15 08:20:00,1.0
4390,54405-01-18 19:40:00,1.0
4391,54405-01-22 07:00:00,0.0
4392,54405-01-25 18:20:00,1.0
4393,54405-01-29 05:40:00,4.0
4394,54405-02-01 17:00:00,4.0
4395,54405-02-05 04:20:00,4.0
4396,54405-02-08 15:40:00,5.0
4397,54405-02-12 03:00:00,5.0
4398,54405-02-15 14:20:00,5.0
4399,54405-02-19 01:40:00,5.0
4400,54405-02-22 13:00:00,5.0
4401,54405-02-26 00:20:00,5.0
4402,54405-03-01 11:40:00,5.0
4403,54405-03-04 23:00:00,5.0
4404,54405-03-08 10:20:00,5.0
4405,54405-03-11 21:40:00,5.0
4406,54405-03-15 09:00:00,5.0
4407,54405-03-18 20:20:00,5.0
4408,54405-03-22 07:40:00,5.0
4409,54405-03-25 19:00:00,5.0
4410,54405-03-29 06:20:00,1.0
4411,54405-04-01 17:40:00,2.0
4412,54405-04-05 05:00:00,3.0
4413,54405-04-08 16:20:00,3.0
4414,54405-04-12 03:40:00,3.0
4415,54405-04-15 15:00:00,3.0
4416,54405-04-19 02:20:00,2.0
4417,54405-04-22 13:56:40,2.0
4418,54405-04-26 01:16:40,2.0
4419,54405-04-29 12:36:40,2.0
4420,54405-05-02 23:56:40,2.0
4421,54405-05-06 11:16:40,2.0
4422,54405-05-09 22:36:40,2.0
4423,54405-05-13 09:56:40,2.0
4424,54405-05-16 21:16:40,2.0
4425,54405-05-20 08:36:40,2.0
4426,54405-05-23 19:56:40,2.0
4427,54405-05-27 07:16:40,2.0
4428,54405-05-30 18:36:40,2.0
4429,54405-06-03 05:56:40,2.0
4430,54405-06-06 17:16:40,0.0
4431,54405-06-10 04:36:40,0.0
4432,54405-06-13 15:56:40,0.0
4433,54405-06-17 03:16:40,0.0
4434,54405-06-20 14:36:40,0.0
4435,54405-06-24 01:56:40,0.0
4436,54405-06-27 13:16:40,0.0
4437,54405-07-01 00:36:40,0.0
4438,54405-07-04 11:56:40,0.0
4439,54405-07-07 23:16:40,0.0
4440,54405-07-11 10:36:40,0.0
4441,54405-07-14 21:56:40,0.0
4442,54405-07-18 09:16:40,0.0
4443,54405-07-21 20:36:40,0.0
4444,54405-07-25 07:56:40,0.0
4445,54405-07-28 19:16:40,0.0
4446,54405-07-29 09:43:20,0.0
4447,54405-08-01 21:03:20,0.0
4448,54405-08-04 21:33:20,0.0
4449,54405-08-10 13:06:40,0.0
4450,54405-08-12 09:50:00,0.0
4451,54405-09-13 01:16:40,0.0
4452,54405-09-16 12:36:40,0.0
4453,54405-08-14 09:53:20,0.0
4454,54405-08-21 06:53:20,0.0
4455,54405-08-30 04:30:00,0.0
4456,54405-09-02 15:50:00,0.0
4457,54405-09-06 02:36:40,0.0
4458,54405-09-09 13:56:40,0.0
4459,54405-09-19 23:56:40,0.0
4460,54405-09-23 02:06:40,0.0
4461,54406-10-01 00:06:40,0.0
4462,54406-10-04 11:26:40,0.0
4463,54406-10-07 22:46:40,0.0
4464,54406-10-11 10:06:40,0.0
4465,54406-10-14 21:26:40,0.0
4466,54406-10-18 08:46:40,0.0
4467,54406-10-21 20:06:40,0.0
4468,54406-10-25 07:26:40,0.0
4469,54406-10-28 18:46:40,0.0
4470,54406-11-01 06:06:40,0.0
4471,54406-11-04 17:26:40,0.0
4472,54406-11-08 04:46:40,0.0
4473,54406-11-11 16:06:40,0.0
4474,54406-11-15 03:26:40,0.0
4475,54406-11-18 14:46:40,0.0
4476,54406-11-22 02:06:40,0.0
4477,54406-11-25 13:26:40,0.0
4478,54406-11-29 00:46:40,0.0
4479,54406-12-02 12:06:40,0.0
4480,54406-12-05 23:26:40,0.0
4481,54406-12-09 10:46:40,0.0
4482,54406-12-12 22:06:40,0.0
4483,54406-12-16 09:26:40,0.0
4484,54406-12-19 20:46:40,0.0
4485,54406-12-23 08:06:40,0.0
4486,54406-12-26 19:26:40,0.0
4487,54406-12-30 06:46:40,0.0
4488,54407-01-02 18:06:40,0.0
4489,54407-01-06 05:26:40,0.0
4490,54406-09-06 16:46:40,0.0
4491,54406-09-10 04:06:40,0.0
4492,54406-09-13 15:26:40,0.0
4493,54406-09-17 02:46:40,0.0
4494,54406-09-20 14:06:40,0.0
4495,54406-09-24 01:26:40,0.0
4496,54406-09-27 12:46:40,0.0
4497,54407-02-15 12:23:20,0.0
4498,54407-02-18 23:43:20,0.0
4499,54407-02-22 11:03:20,0.0
4500,54407-02-25 22:23:20,0.0
4501,54407-03-01 09:43:20,0.0
4502,54407-03-04 21:03:20,0.0
4503,54407-01-20 16:56:40,0.0
4504,54407-01-24 04:16:40,0.0
4505,54406-08-27 00:40:00,0.0
4506,54406-09-01 14:16:40,0.0
4507,54407-01-29 23:43:20,0.0
4508,54407-02-08 13:43:20,0.0
4509,54407-02-12 01:03:20,0.0
4510,54408-04-14 03:20:00,3.0
4511,54408-04-17 14:40:00,3.0
4512,54408-04-21 02:00:00,3.0
4513,54408-04-24 13:20:00,3.0
4514,54408-04-28 00:40:00,3.0
4515,54408-05-01 12:00:00,3.0
4516,54408-05-04 23:20:00,3.0
4517,54408-05-08 10:40:00,3.0
4518,54408-05-11 22:00:00,3.0
4519,54408-05-15 09:20:00,3.0
4520,54408-05-18 20:40:00,3.0
4521,54408-05-22 08:00:00,3.0
4522,54408-05-25 19:20:00,3.0
4523,54408-05-29 06:40:00,3.0
4524,54408-06-01 18:00:00,3.0
4525,54408-06-05 05:20:00,3.0
4526,54408-06-08 16:40:00,3.0
4527,54408-06-12 04:00:00,3.0
4528,54408-06-15 15:20:00,3.0
4529,54408-06-19 02:40:00,3.0
4530,54408-06-22 14:00:00,3.0
4531,54408-06-26 01:20:00,3.0
4532,54408-06-29 12:40:00,3.0
4533,54408-07-03 00:00:00,3.0
4534,54408-07-06 11:20:00,3.0
4535,54408-07-09 22:40:00,3.0
4536,54408-07-13 10:00:00,3.0
4537,54408-07-16 21:20:00,3.0
4538,54408-07-20 08:40:00,3.0
4539,54408-07-21 15:30:00,0.0
4540,54408-07-25 16:43:20,0.0
4541,54408-07-29 04:03:20,0.0
4542,54408-08-03 16:50:00,0.0
4543,54408-08-07 04:10:00,0.0
4544,54408-08-10 15:30:00,0.0
4545,54408-08-17 21:40:00,0.0
4546,54408-10-05 12:36:40,0.0
4547,54408-10-08 23:56:40,0.0
4548,54408-10-12 11:16:40,0.0
4549,54408-10-15 22:36:40,0.0
4550,54408-10-19 09:56:40,0.0
4551,54408-10-22 21:16:40,0.0
4552,54408-10-26 08:36:40,0.0
4553,54408-10-29 19:56:40,0.0
4554,54408-11-02 07:16:40,0.0
4555,54408-11-05 18:36:40,0.0
4556,54408-11-09 05:56:40,0.0
4557,54408-11-12 17:16:40,0.0
4558,54408-11-16 04:36:40,0.0
4559,54408-11-19 15:56:40,0.0
4560,54408-11-23 03:16:40,0.0
4561,54408-11-26 14:36:40,0.0
4562,54408-11-30 01:56:40,0.0
4563,54408-12-03 13:16:40,0.0
4564,54408-12-07 00:36:40,0.0
4565,54408-12-10 11:56:40,0.0
4566,54408-12-13 23:16:40,0.0
4567,54408-12-17 10:36:40,0.0
4568,54408-12-20 21:56:40,0.0
4569,54408-12-24 09:16:40,0.0
4570,54408-12-27 20:36:40,0.0
4571,54408-12-31 07:56:40,0.0
4572,54409-01-03 19:16:40,0.0
4573,54409-01-07 06:36:40,0.0
4574,54409-01-10 17:56:40,0.0
4575,54409-01-14 05:16:40,0.0
4576,54409-01-17 16:36:40,0.0
4577,54409-01-21 03:56:40,0.0
4578,54409-01-24 15:16:40,0.0
4579,54409-01-28 02:36:40,0.0
4580,54409-01-31 13:56:40,0.0
4581,54409-02-04 01:16:40,0.0
4582,54409-02-07 12:36:40,0.0
4583,54409-02-10 23:56:40,0.0
4584,54409-02-14 11:16:40,0.0
4585,54409-02-17 22:36:40,0.0
4586,54409-02-21 09:56:40,0.0
4587,54409-02-24 21:16:40,0.0
4588,54409-02-28 08:36:40,0.0
4589,54409-03-03 19:56:40,0.0
4590,54409-03-07 07:16:40,0.0
4591,54409-03-10 18:36:40,0.0
4592,54409-03-14 05:56:40,0.0
4593,54409-03-17 17:16:40,0.0
4594,54409-03-21 04:36:40,0.0
4595,54409-03-24 15:56:40,0.0
4596,54409-03-28 03:16:40,0.0
4597,54409-03-31 14:36:40,0.0
4598,54409-04-04 01:56:40,0.0
4599,54409-04-07 13:16:40,0.0
4600,54409-04-11 00:36:40,0.0
4601,54409-04-14 11:56:40,0.0
4602,54409-04-17 23:16:40,0.0
4603,54409-04-21 10:53:20,0.0
4604,54409-04-24 22:13:20,0.0
4605,54409-04-28 09:33:20,0.0
4606,54409-05-01 20:53:20,0.0
4607,54409-05-05 08:13:20,0.0
4608,54409-05-08 19:33:20,0.0
4609,54409-05-12 06:53:20,0.0
4610,54409-05-15 18:13:20,0.0
4611,54409-05-19 05:33:20,0.0
4612,54409-05-22 16:53:20,0.0
4613,54409-05-26 04:13:20,0.0
4614,54409-05-29 15:33:20,0.0
4615,54409-06-02 02:53:20,0.0
4616,54409-06-05 14:13:20,0.0
4617,54409-06-09 01:33:20,0.0
4618,54409-06-12 12:53:20,0.0
4619,54409-06-16 00:13:20,0.0
4620,54409-06-19 11:33:20,0.0
4621,54409-06-22 22:53:20,0.0
4622,54409-06-26 10:13:20,0.0
4623,54409-06-29 21:33:20,0.0
4624,54409-07-03 08:53:20,0.0
4625,54409-07-06 20:13:20,0.0
4626,54409-07-10 07:33:20,0.0
4627,54409-07-13 18:53:20,0.0
4628,54409-07-17 06:13:20,0.0
4629,54409-07-20 17:33:20,0.0
4630,54409-07-24 04:53:20,0.0
4631,54409-07-27 16:13:20,0.0
4632,54409-07-31 03:33:20,0.0
4633,54409-08-03 14:53:20,0.0
4634,54409-08-07 02:13:20,0.0
4635,54409-08-10 13:33:20,0.0
4636,54409-08-14 00:53:20,0.0
4637,54409-08-17 12:13:20,0.0
4638,54409-08-20 23:33:20,0.0
4639,54409-08-24 10:53:20,0.0
4640,54409-08-27 22:13:20,0.0
4641,54409-08-31 09:33:20,0.0
4642,54409-09-03 20:53:20,0.0
4643,54409-09-07 08:13:20,0.0
4644,54409-09-10 19:33:20,0.0
4645,54409-09-14 06:53:20,0.0
4646,54409-09-17 18:13:20,0.0
4647,54409-09-21 05:33:20,0.0
4648,54409-09-24 16:53:20,0.0
4649,54409-09-28 04:13:20,0.0
4650,54409-10-01 15:33:20,0.0
4651,54409-10-05 02:53:20,0.0
4652,54409-10-08 14:13:20,0.0
4653,54409-10-12 01:33:20,0.0
4654,54409-10-15 12:53:20,0.0
4655,54409-10-19 00:13:20,0.0
4656,54409-10-22 11:33:20,0.0
4657,54409-10-25 22:53:20,0.0
4658,54409-10-29 10:13:20,0.0
4659,54409-11-01 21:33:20,0.0
4660,54409-11-05 08:53:20,0.0
4661,54409-11-08 20:13:20,0.0
4662,54409-11-12 07:33:20,0.0
4663,54409-11-15 18:53:20,1.0
4664,54409-11-19 06:13:20,1.0
4665,54409-11-22 17:33:20,1.0
4666,54409-11-26 04:53:20,1.0
4667,54409-11-29 16:13:20,1.0
4668,54409-12-03 03:33:20,1.0
4669,54409-12-06 14:53:20,1.0
4670,54409-12-10 02:13:20,1.0
4671,54409-12-13 13:33:20,1.0
4672,54409-12-17 00:53:20,1.0
4673,54409-12-20 12:13:20,1.0
4674,54409-12-23 23:33:20,1.0
4675,54409-12-27 10:53:20,1.0
4676,54409-12-30 22:13:20,1.0
4677,54410-01-03 09:33:20,1.0
4678,54410-01-06 20:53:20,1.0
4679,54410-01-10 08:13:20,1.0
4680,54410-01-17 06:53:20,1.0
4681,54410-01-20 18:13:20,1.0
4682,54410-01-24 05:33:20,1.0
4683,54410-01-27 16:53:20,1.0
4684,54410-01-31 04:13:20,1.0
4685,54410-02-03 15:33:20,1.0
4686,54410-02-07 02:53:20,1.0
4687,54410-02-10 14:13:20,1.0
4688,54408-09-28 13:56:40,0.0
4689,54408-10-02 01:16:40,0.0
4690,54410-01-13 19:33:20,1.0
4691,54410-02-14 01:33:20,1.0
4692,54411-05-15 13:13:20,0.0
4693,54411-05-19 00:33:20,0.0
4694,54411-05-22 11:53:20,0.0
4695,54411-05-25 23:13:20,0.0
4696,54411-05-29 10:33:20,0.0
4697,54411-06-01 21:53:20,0.0
4698,54411-06-05 09:13:20,0.0
4699,54411-06-08 20:33:20,0.0
4700,54411-06-12 08:10:00,0.0
4701,54411-06-15 19:30:00,0.0
4702,54411-06-19 06:50:00,0.0
4703,54411-06-22 18:10:00,0.0
4704,54411-06-26 05:30:00,0.0
4705,54411-06-29 16:50:00,0.0
4706,54411-07-03 04:10:00,0.0
4707,54411-07-06 15:30:00,0.0
4708,54411-07-10 02:50:00,0.0
4709,54411-07-13 14:10:00,0.0
4710,54411-07-17 01:30:00,0.0
4711,54411-07-20 12:50:00,0.0
4712,54411-07-24 00:10:00,0.0
4713,54411-07-27 11:30:00,0.0
4714,54411-07-30 22:50:00,0.0
4715,54411-08-03 10:10:00,0.0
4716,54411-08-06 21:30:00,0.0
4717,54411-08-10 08:50:00,0.0
4718,54411-08-13 20:10:00,0.0
4719,54411-08-17 07:30:00,0.0
4720,54411-08-20 18:50:00,0.0
4721,54411-08-24 06:10:00,0.0
4722,54411-08-27 17:30:00,0.0
4723,54411-08-31 04:50:00,0.0
4724,54411-09-03 16:10:00,0.0
4725,54411-09-07 03:30:00,0.0
4726,54411-09-10 14:50:00,0.0
4727,54411-09-14 02:10:00,0.0
4728,54411-09-17 13:30:00,0.0
4729,54411-09-21 00:50:00,0.0
4730,54411-09-24 12:10:00,0.0
4731,54411-09-27 23:30:00,0.0
4732,54411-10-01 10:50:00,0.0
4733,54411-10-04 22:10:00,0.0
4734,54411-10-08 09:30:00,0.0
4735,54411-10-11 20:50:00,0.0
4736,54411-10-15 08:10:00,0.0
4737,54412-10-20 00:50:00,0.0
4738,54412-10-23 12:10:00,0.0
4739,54412-10-26 23:30:00,0.0
4740,54412-10-30 10:50:00,0.0
4741,54412-11-02 22:10:00,0.0
4742,54412-11-06 09:30:00,0.0
4743,54412-11-09 20:50:00,0.0
4744,54412-11-13 08:10:00,0.0
4745,54412-11-16 19:30:00,0.0
4746,54412-11-20 06:50:00,0.0
4747,54412-11-23 18:10:00,0.0
4748,54412-11-27 05:30:00,0.0
4749,54412-11-30 16:50:00,0.0
4750,54412-12-04 04:10:00,0.0
4751,54412-12-07 15:30:00,0.0
4752,54412-12-11 02:50:00,0.0
4753,54412-12-14 14:10:00,0.0
4754,54412-12-18 01:30:00,0.0
4755,54412-12-21 12:50:00,0.0
4756,54412-12-25 00:10:00,0.0
4757,54412-12-28 11:30:00,0.0
4758,54412-09-29 04:50:00,0.0
4759,54412-10-02 16:10:00,0.0
4760,54412-10-06 03:30:00,0.0
4761,54412-10-09 14:50:00,0.0
4762,54412-10-13 02:10:00,0.0
4763,54412-09-22 06:10:00,0.0
4764,54412-09-25 17:30:00,0.0
4765,54412-10-16 13:30:00,0.0
4766,54412-12-31 22:50:00,0.0
4767,54413-01-04 10:10:00,0.0
4768,54413-01-07 21:30:00,0.0
4769,54413-01-11 08:50:00,0.0
4770,54413-02-22 00:50:00,0.0
4771,54413-02-25 12:10:00,0.0
4772,54413-02-28 23:30:00,0.0
4773,54413-03-04 10:50:00,0.0
4774,54413-03-07 22:10:00,0.0
4775,54413-03-11 09:30:00,0.0
4776,54413-03-14 20:50:00,0.0
4777,54413-03-18 08:10:00,0.0
4778,54413-03-21 19:30:00,0.0
4779,54413-03-25 06:50:00,0.0
4780,54413-01-18 07:30:00,0.0
4781,54413-01-21 18:50:00,0.0
4782,54413-01-25 06:10:00,0.0
4783,54413-01-28 17:30:00,0.0
4784,54413-02-01 04:50:00,0.0
4785,54413-02-04 16:10:00,0.0
4786,54413-02-08 03:30:00,0.0
4787,54413-02-11 14:50:00,0.0
4788,54413-01-14 20:10:00,0.0
4789,54413-02-15 02:10:00,0.0
4790,54413-02-18 13:30:00,0.0
4791,54413-03-28 18:10:00,0.0
4792,54413-04-01 05:30:00,0.0
4793,54413-04-04 16:50:00,0.0
4794,54413-04-08 04:10:00,0.0
4795,54413-04-11 15:30:00,0.0
4796,54413-04-15 02:50:00,0.0
4797,54413-04-18 14:10:00,0.0
4798,54413-04-22 01:30:00,0.0
4799,54413-04-25 12:50:00,0.0
4800,54413-04-29 00:10:00,0.0
4801,54413-05-02 11:30:00,0.0
4802,54413-05-05 22:50:00,0.0
4803,54413-05-09 10:10:00,0.0
4804,54413-06-02 17:30:00,0.0
4805,54413-06-06 04:50:00,0.0
4806,54413-05-12 21:30:00,0.0
4807,54413-05-16 08:50:00,0.0
4808,54413-05-19 20:10:00,0.0
4809,54413-05-23 07:30:00,0.0
4810,54413-05-26 18:50:00,0.0
4811,54413-05-30 06:10:00,0.0
4812,54413-06-09 16:10:00,0.0
4813,54413-06-13 03:46:40,0.0
4814,54413-06-16 15:06:40,0.0
4815,54413-06-20 02:26:40,0.0
4816,54413-06-23 13:46:40,0.0
4817,54413-06-27 01:06:40,0.0
4818,54413-06-30 12:26:40,0.0
4819,54413-07-03 23:46:40,0.0
4820,54413-07-07 11:06:40,0.0
4821,54413-07-10 22:26:40,0.0
4822,54413-07-14 09:46:40,0.0
4823,54413-07-17 21:06:40,0.0
4824,54413-07-21 08:26:40,0.0
4825,54413-07-24 19:46:40,0.0
4826,54413-07-28 07:06:40,0.0
4827,54413-07-31 18:26:40,0.0
4828,54413-08-04 05:46:40,0.0
4829,54413-08-07 17:06:40,0.0
4830,54413-08-11 04:26:40,0.0
4831,54413-08-14 15:46:40,0.0
4832,54413-08-18 03:06:40,0.0
4833,54413-08-21 14:26:40,0.0
4834,54413-08-25 01:46:40,0.0
4835,54413-08-28 13:06:40,0.0
4836,54413-09-01 00:26:40,0.0
4837,54413-09-04 11:46:40,0.0
4838,54413-09-07 23:06:40,0.0
4839,54413-09-11 10:26:40,0.0
4840,54413-09-14 21:46:40,0.0
4841,54413-09-18 09:06:40,0.0
4842,54413-09-21 20:26:40,0.0
4843,54413-09-25 07:46:40,0.0
4844,54413-09-28 19:06:40,0.0
4845,54413-10-02 06:26:40,0.0
4846,54413-10-05 17:46:40,0.0
4847,54413-10-09 05:06:40,0.0
4848,54413-10-12 16:26:40,0.0
4849,54413-10-16 03:46:40,0.0
4850,54413-10-19 15:06:40,0.0
4851,54413-10-23 02:26:40,0.0
4852,54413-10-26 13:46:40,0.0
4853,54413-10-30 01:06:40,0.0
4854,54413-11-02 12:26:40,0.0
4855,54413-11-05 23:46:40,0.0
4856,54413-11-09 11:06:40,0.0
4857,54413-11-12 22:26:40,0.0
4858,54413-11-16 09:46:40,0.0
4859,54414-03-18 01:13:20,0.0
4860,54414-03-21 12:33:20,0.0
4861,54414-03-24 23:53:20,0.0
4862,54414-03-28 11:13:20,0.0
4863,54414-03-31 22:33:20,0.0
4864,54414-04-04 09:53:20,0.0
4865,54414-02-21 17:53:20,0.0
4866,54414-02-25 05:13:20,0.0
4867,54414-02-28 16:33:20,0.0
4868,54414-03-04 03:53:20,0.0
4869,54414-03-07 15:13:20,0.0
4870,54414-03-11 02:33:20,0.0
4871,54414-03-14 13:53:20,0.0
4872,54414-04-07 21:13:20,0.0
4873,54414-10-05 10:33:20,0.0
4874,54414-10-08 21:53:20,0.0
4875,54414-10-12 09:13:20,0.0
4876,54414-10-15 20:33:20,0.0
4877,54414-10-19 07:53:20,0.0
4878,54414-10-22 19:13:20,0.0
4879,54414-10-26 06:33:20,0.0
4880,54414-10-29 17:53:20,0.0
4881,54414-11-02 05:13:20,0.0
4882,54414-12-17 08:33:20,0.0
4883,54414-12-20 19:53:20,0.0
4884,54414-12-24 07:13:20,0.0
4885,54414-12-27 18:33:20,0.0
4886,54414-12-31 05:53:20,0.0
4887,54415-01-03 17:13:20,0.0
4888,54415-01-07 04:33:20,0.0
4889,54415-01-10 15:53:20,0.0
4890,54415-01-14 03:13:20,0.0
4891,54415-01-17 14:33:20,0.0
4892,54415-01-21 01:53:20,0.0
4893,54415-01-24 13:13:20,0.0
4894,54415-01-28 00:33:20,0.0
4895,54415-01-31 11:53:20,0.0
4896,54415-02-03 23:13:20,0.0
4897,54415-02-07 10:33:20,0.0
4898,54415-02-10 21:53:20,0.0
4899,54415-02-14 09:13:20,0.0
4900,54415-02-17 20:33:20,0.0
4901,54415-02-21 07:53:20,0.0
4902,54415-02-24 19:13:20,0.0
4903,54415-02-28 06:33:20,0.0
4904,54415-03-03 17:53:20,0.0
4905,54415-03-07 05:13:20,0.0
4906,54415-03-10 16:33:20,0.0
4907,54415-03-14 03:53:20,0.0
4908,54415-03-17 15:13:20,0.0
4909,54415-03-21 02:50:00,0.0
4910,54415-03-24 14:10:00,0.0
4911,54415-03-28 01:30:00,0.0
4912,54415-03-31 12:50:00,0.0
4913,54415-04-04 00:10:00,0.0
4914,54414-11-05 16:33:20,0.0
4915,54414-11-09 03:53:20,0.0
4916,54414-11-12 15:13:20,0.0
4917,54414-11-16 02:33:20,0.0
4918,54414-11-19 13:53:20,0.0
4919,54414-11-23 01:13:20,0.0
4920,54414-11-26 12:33:20,0.0
4921,54415-04-07 11:30:00,0.0
4922,54415-04-10 22:50:00,0.0
4923,54415-04-14 10:10:00,0.0
4924,54415-04-17 21:30:00,0.0
4925,54414-11-29 23:53:20,0.0
4926,54414-12-03 11:13:20,0.0
4927,54414-12-06 22:33:20,0.0
4928,54414-12-10 09:53:20,0.0
4929,54414-12-13 21:13:20,0.0
4930,54415-04-21 08:50:00,0.0
4931,54415-04-24 20:10:00,0.0
4932,54415-04-28 07:30:00,0.0
4933,54415-05-01 18:50:00,0.0
4934,54416-02-17 11:23:20,0.0
4935,54416-02-20 22:43:20,0.0
4936,54416-02-24 10:03:20,0.0
4937,54416-02-27 21:23:20,0.0
4938,54416-03-02 08:43:20,0.0
4939,54416-03-05 20:03:20,0.0
